course_title,description,category,level,rating,platform,skills,combined_features,rating_scaled
,,,Intermediate ,4.6,,"{"" Machine Learning"","" Google Cloud Platform"","" Applied Machine Learning"","" Cloud Computing"","" Human Learning"","" Machine Learning Software"","" Cloud Platforms"","" Machine Learning Algorithms"","" Tensorflow"","" Deep Learning"","" Feature Engineering"","" Artificial Neural Networks"","" Training"","" DevOps"","" Exploratory Data Analysis"","" Python Programming"","" Cloud-Based Integration"","" Data Analysis"","" Data Visualization"","" Big Data"","" Probability & Statistics"","" Regression"","" Statistical Programming"","" Statistical Visualization"","" Algorithms"","" Continuous Integration"","" SQL"","" Cloud API"","" Apache"","" Extract"","" Transform"","" Load"","" Docker (Software)""}","   Intermediate   {"" Machine Learning"","" Google Cloud Platform"","" Applied Machine Learning"","" Cloud Computing"","" Human Learning"","" Machine Learning Software"","" Cloud Platforms"","" Machine Learning Algorithms"","" Tensorflow"","" Deep Learning"","" Feature Engineering"","" Artificial Neural Networks"","" Training"","" DevOps"","" Exploratory Data Analysis"","" Python Programming"","" Cloud-Based Integration"","" Data Analysis"","" Data Visualization"","" Big Data"","" Probability & Statistics"","" Regression"","" Statistical Programming"","" Statistical Visualization"","" Algorithms"","" Continuous Integration"","" SQL"","" Cloud API"","" Apache"","" Extract"","" Transform"","" Load"","" Docker (Software)""}",0.8181818181818181
,,,Beginner ,4.8,,"{"" Linux"","" Databases"","" SQL""}","   Beginner   {"" Linux"","" Databases"","" SQL""}",0.909090909090909
,,,Beginner ,4.7,,"{"" DevOps"","" Cloud Applications"","" Cloud Computing"","" Google Cloud Platform"","" Communication"","" Leadership and Management"","" Cloud Engineering"","" Cloud Infrastructure"","" Cloud Platforms"","" Other Cloud Platforms and Tools"","" Cloud Management"","" Cloud Storage"","" Collaboration"","" Cloud-Based Integration"","" Design and Product"","" Entrepreneurship"","" Product Development"","" Product Management"","" Strategy and Operations"","" Google App Engine"","" Research and Design"","" Kubernetes"","" Docker (Software)"","" Culture""}","   Beginner   {"" DevOps"","" Cloud Applications"","" Cloud Computing"","" Google Cloud Platform"","" Communication"","" Leadership and Management"","" Cloud Engineering"","" Cloud Infrastructure"","" Cloud Platforms"","" Other Cloud Platforms and Tools"","" Cloud Management"","" Cloud Storage"","" Collaboration"","" Cloud-Based Integration"","" Design and Product"","" Entrepreneurship"","" Product Development"","" Product Management"","" Strategy and Operations"","" Google App Engine"","" Research and Design"","" Kubernetes"","" Docker (Software)"","" Culture""}",0.8636363636363635
,,,Intermediate ,4.7,,"{"" Cloud Computing"","" Google Cloud Platform"","" Databases"","" Cloud Platforms"","" Cloud Applications"","" Cloud Engineering"","" Cloud Infrastructure"","" Other Cloud Platforms and Tools"","" Cloud Management"","" Cloud Storage"","" Cloud-Based Integration"","" Data Management"","" Google App Engine"","" Database Administration"","" Database Application"","" Kubernetes"","" SQL"","" Data Analysis"","" PostgreSQL""}","   Intermediate   {"" Cloud Computing"","" Google Cloud Platform"","" Databases"","" Cloud Platforms"","" Cloud Applications"","" Cloud Engineering"","" Cloud Infrastructure"","" Other Cloud Platforms and Tools"","" Cloud Management"","" Cloud Storage"","" Cloud-Based Integration"","" Data Management"","" Google App Engine"","" Database Administration"","" Database Application"","" Kubernetes"","" SQL"","" Data Analysis"","" PostgreSQL""}",0.8636363636363635
,,,Beginner ,4.8,,"{"" Project Management"","" Strategy and Operations"","" Leadership and Management"","" Entrepreneurship"","" Finance"","" Planning"","" Supply Chain and Logistics"","" Budget Management"","" Communication"","" Risk Management"","" Procurement""}","   Beginner   {"" Project Management"","" Strategy and Operations"","" Leadership and Management"","" Entrepreneurship"","" Finance"","" Planning"","" Supply Chain and Logistics"","" Budget Management"","" Communication"","" Risk Management"","" Procurement""}",0.909090909090909
,,,Mixed ,4.9,,"{""(36.9k reviews)""}","   Mixed   {""(36.9k reviews)""}",0.9545454545454548
,,,Beginner ,4.8,,"{"" Amazon Web Services"","" Cloud API"","" Cloud Computing"","" Cloud Infrastructure"","" Cloud Storage"","" Continuous Integration"","" Customer Support"","" Data Analysis"","" Data Architecture"","" DevOps"","" Information Technology"","" Leadership and Management"","" Project Management"","" Python Programming"","" Software Architecture"","" Software Testing"","" Strategy"","" Web Development""}","   Beginner   {"" Amazon Web Services"","" Cloud API"","" Cloud Computing"","" Cloud Infrastructure"","" Cloud Storage"","" Continuous Integration"","" Customer Support"","" Data Analysis"","" Data Architecture"","" DevOps"","" Information Technology"","" Leadership and Management"","" Project Management"","" Python Programming"","" Software Architecture"","" Software Testing"","" Strategy"","" Web Development""}",0.909090909090909
,,,Beginner ,4.7,,"{"" Cloud Computing"","" Google Cloud Platform"","" Cloud Platforms"","" Kubernetes"","" Cloud Engineering"","" Cloud Infrastructure"","" Cloud Management"","" Cloud Applications"","" Cloud Storage"","" DevOps"","" Other Cloud Platforms and Tools"","" Google App Engine"","" Cloud Standards"","" Cloud-Based Integration"","" Billing & Invoicing"","" Account Management""}","   Beginner   {"" Cloud Computing"","" Google Cloud Platform"","" Cloud Platforms"","" Kubernetes"","" Cloud Engineering"","" Cloud Infrastructure"","" Cloud Management"","" Cloud Applications"","" Cloud Storage"","" DevOps"","" Other Cloud Platforms and Tools"","" Google App Engine"","" Cloud Standards"","" Cloud-Based Integration"","" Billing & Invoicing"","" Account Management""}",0.8636363636363635
,,,Beginner ,4.9,,"{"" Writing""}","   Beginner   {"" Writing""}",0.9545454545454548
,,,Beginner ,4.8,,"{"" Resilience""}","   Beginner   {"" Resilience""}",0.909090909090909
,,,Beginner ,4.8,,"{"" Audit"","" Collaboration"","" Human Computer Interaction"","" User Experience"","" User Experience Design"","" User Research""}","   Beginner   {"" Audit"","" Collaboration"","" Human Computer Interaction"","" User Experience"","" User Experience Design"","" User Research""}",0.909090909090909
,,,Intermediate ,4.7,,"{"" Cloud Applications"","" Cloud Computing"","" Google Cloud Platform"","" Cloud Infrastructure"","" Cloud Platforms"","" Cloud API"","" Cloud Engineering"","" Other Cloud Platforms and Tools"","" Cloud Management"","" Cloud Storage"","" Cloud Load Balancing"","" Cloud-Based Integration"","" DevOps"","" Application Development"","" Google App Engine"","" Software Architecture"","" Computer Architecture"","" Back-End Web Development"","" Docker (Software)"","" Kubernetes""}","   Intermediate   {"" Cloud Applications"","" Cloud Computing"","" Google Cloud Platform"","" Cloud Infrastructure"","" Cloud Platforms"","" Cloud API"","" Cloud Engineering"","" Other Cloud Platforms and Tools"","" Cloud Management"","" Cloud Storage"","" Cloud Load Balancing"","" Cloud-Based Integration"","" DevOps"","" Application Development"","" Google App Engine"","" Software Architecture"","" Computer Architecture"","" Back-End Web Development"","" Docker (Software)"","" Kubernetes""}",0.8636363636363635
,,,Beginner ,4.7,,"{"" Data Science"","" Data Mining"","" Big Data"","" Data Analysis"","" Deep Learning"","" Machine Learning"","" Regression"","" Writing""}","   Beginner   {"" Data Science"","" Data Mining"","" Big Data"","" Data Analysis"","" Deep Learning"","" Machine Learning"","" Regression"","" Writing""}",0.8636363636363635
,,,Beginner ,4.8,,"{"" Digital Marketing"","" Marketing"","" Search Engine Optimization"","" Marketing Management"","" Advertising"","" Media Strategy & Planning"","" Persona Research"","" Web Design"","" Web Development"","" Web Development Tools""}","   Beginner   {"" Digital Marketing"","" Marketing"","" Search Engine Optimization"","" Marketing Management"","" Advertising"","" Media Strategy & Planning"","" Persona Research"","" Web Design"","" Web Development"","" Web Development Tools""}",0.909090909090909
,,,Intermediate ,4.8,,"{"" Amazon Web Services"","" Cloud Computing"","" Cloud Storage"","" Data Management"","" Big Data"","" Cloud Applications"","" Cloud Engineering"","" Cloud Platforms"","" Data Analysis"","" Data Warehousing"","" Extract"","" Transform"","" Load"","" Cloud Management"","" Data Architecture"","" Cloud Infrastructure"","" Data Visualization"","" Database Design"","" Leadership and Management"","" Machine Learning"","" Software Architecture""}","   Intermediate   {"" Amazon Web Services"","" Cloud Computing"","" Cloud Storage"","" Data Management"","" Big Data"","" Cloud Applications"","" Cloud Engineering"","" Cloud Platforms"","" Data Analysis"","" Data Warehousing"","" Extract"","" Transform"","" Load"","" Cloud Management"","" Data Architecture"","" Cloud Infrastructure"","" Data Visualization"","" Database Design"","" Leadership and Management"","" Machine Learning"","" Software Architecture""}",0.909090909090909
,,,Beginner ,4.6,,"{"" Databases"","" SQL"","" Data Management"","" Data Analysis"","" Big Data"","" Data Model"","" Exploratory Data Analysis"","" Database Administration"","" Problem Solving"","" Database Theory"","" Database Design"","" Business Analysis"","" Database Application"","" Extract"","" Transform"","" Load"","" Critical Thinking"","" Apache"","" Computer Programming Tools"","" Data Architecture"","" Distributed Computing Architecture"","" Statistical Tests"","" Data Science""}","   Beginner   {"" Databases"","" SQL"","" Data Management"","" Data Analysis"","" Big Data"","" Data Model"","" Exploratory Data Analysis"","" Database Administration"","" Problem Solving"","" Database Theory"","" Database Design"","" Business Analysis"","" Database Application"","" Extract"","" Transform"","" Load"","" Critical Thinking"","" Apache"","" Computer Programming Tools"","" Data Architecture"","" Distributed Computing Architecture"","" Statistical Tests"","" Data Science""}",0.8181818181818181
,,,Beginner ,4.9,,"{"" Critical Thinking""}","   Beginner   {"" Critical Thinking""}",0.9545454545454548
,,,Beginner ,4.7,,"{"" Project Management"","" Leadership and Management"","" Strategy and Operations"","" Planning"","" Estimation"","" Operations Management"","" Budget Management"","" Accounting"","" Decision Making"","" Finance"","" Cost Accounting"","" Critical Thinking"","" Mathematical Theory & Analysis"","" Financial Accounting"","" Performance Management"","" Strategy"","" Financial Analysis"","" Investment Management"","" Financial Management"","" Process Analysis"","" Risk Management"","" Computational Logic"","" Network Model"","" Statistical Visualization"","" Collaboration"","" Innovation"","" Change Management"","" Business Transformation"","" Supply Chain and Logistics"","" Market Analysis"","" Entrepreneurship"","" Human Factors (Security)""}","   Beginner   {"" Project Management"","" Leadership and Management"","" Strategy and Operations"","" Planning"","" Estimation"","" Operations Management"","" Budget Management"","" Accounting"","" Decision Making"","" Finance"","" Cost Accounting"","" Critical Thinking"","" Mathematical Theory & Analysis"","" Financial Accounting"","" Performance Management"","" Strategy"","" Financial Analysis"","" Investment Management"","" Financial Management"","" Process Analysis"","" Risk Management"","" Computational Logic"","" Network Model"","" Statistical Visualization"","" Collaboration"","" Innovation"","" Change Management"","" Business Transformation"","" Supply Chain and Logistics"","" Market Analysis"","" Entrepreneurship"","" Human Factors (Security)""}",0.8636363636363635
